time,open,high,low,close,volume,spread,day_of_week
2021.08.03 04:00:00,109.250,109.250,109.095,109.212,3772,5,2
2021.08.03 08:00:00,109.212,109.245,109.119,109.169,3082,5,2
2021.08.03 12:00:00,109.170,109.182,108.875,109.096,6818,5,2
2021.08.03 16:00:00,109.098,109.152,109.047,109.052,1238,5,2
2021.08.03 20:00:00,109.041,109.050,108.982,108.991,527,6,2
2021.08.04 00:00:00,108.989,109.107,108.925,109.051,2651,5,3
2021.08.04 04:00:00,109.052,109.139,109.025,109.100,1883,5,3
2021.08.04 08:00:00,109.099,109.233,109.011,109.037,2760,5,3
2021.08.04 12:00:00,109.036,109.672,108.720,109.426,13177,5,3
2021.08.04 16:00:00,109.426,109.547,109.426,109.465,2719,5,3
2021.08.04 20:00:00,109.444,109.534,109.430,109.532,743,6,3
2021.08.05 00:00:00,109.532,109.714,109.514,109.672,2867,5,4
2021.08.05 04:00:00,109.673,109.751,109.546,109.568,3381,5,4
2021.08.05 08:00:00,109.568,109.664,109.401,109.425,4228,5,4
2021.08.05 12:00:00,109.426,109.779,109.420,109.759,6917,5,4
2021.08.05 16:00:00,109.756,109.785,109.691,109.754,1536,5,4
2021.08.05 20:00:00,109.743,109.782,109.731,109.751,503,6,4
2021.08.06 00:00:00,109.752,109.885,109.740,109.854,2027,5,5
2021.08.06 04:00:00,109.855,109.867,109.697,109.719,2522,5,5
2021.08.06 08:00:00,109.719,109.843,109.710,109.791,2627,5,5
2021.08.06 12:00:00,109.788,110.352,109.782,110.232,17561,5,5
2021.08.06 16:00:00,110.232,110.280,110.192,110.217,1390,5,5
2021.08.06 20:00:00,110.206,110.237,110.193,110.216,165,26,5
2021.08.08 20:00:00,110.191,110.289,110.188,110.260,1289,6,0
2021.08.09 00:00:00,110.261,110.314,110.186,110.216,1587,5,1
2021.08.09 04:00:00,110.216,110.236,110.104,110.185,2132,5,1
2021.08.09 08:00:00,110.184,110.233,110.042,110.099,3374,5,1
2021.08.09 12:00:00,110.099,110.302,110.024,110.254,5239,5,1
2021.08.09 16:00:00,110.255,110.330,110.228,110.325,1502,5,1
2021.08.09 20:00:00,110.307,110.338,110.262,110.318,698,6,1
2021.08.10 00:00:00,110.320,110.402,110.299,110.335,2214,5,2
2021.08.10 04:00:00,110.336,110.464,110.314,110.439,2170,5,2
2021.08.10 08:00:00,110.439,110.545,110.434,110.485,2822,5,2
2021.08.10 12:00:00,110.483,110.592,110.398,110.548,4862,5,2
2021.08.10 16:00:00,110.547,110.596,110.539,110.571,953,5,2
2021.08.10 20:00:00,110.561,110.596,110.494,110.596,701,6,2
2021.08.11 00:00:00,110.597,110.683,110.582,110.638,1584,5,3
2021.08.11 04:00:00,110.640,110.785,110.636,110.747,1989,5,3
2021.08.11 08:00:00,110.749,110.798,110.675,110.694,2164,5,3
2021.08.11 12:00:00,110.694,110.702,110.379,110.463,13140,5,3
2021.08.11 16:00:00,110.461,110.489,110.306,110.413,2884,5,3
2021.08.11 20:00:00,110.403,110.437,110.357,110.375,1429,6,3
2021.08.12 00:00:00,110.375,110.430,110.315,110.349,1948,5,4
2021.08.12 04:00:00,110.350,110.472,110.350,110.381,2185,5,4
2021.08.12 08:00:00,110.381,110.459,110.345,110.435,2106,5,4
2021.08.12 12:00:00,110.436,110.544,110.319,110.360,4647,5,4
2021.08.12 16:00:00,110.363,110.473,110.350,110.407,1636,5,4
2021.08.12 20:00:00,110.397,110.435,110.326,110.399,505,6,4
2021.08.13 00:00:00,110.401,110.454,110.367,110.409,1473,5,5
2021.08.13 04:00:00,110.407,110.415,110.246,110.291,1991,5,5
2021.08.13 08:00:00,110.293,110.328,110.199,110.234,2263,5,5
2021.08.13 12:00:00,110.232,110.241,109.730,109.755,5324,5,5
2021.08.13 16:00:00,109.754,109.772,109.543,109.556,1767,5,5
2021.08.13 20:00:00,109.545,109.599,109.544,109.587,188,26,5
2021.08.15 20:00:00,109.583,109.735,109.524,109.625,1173,6,0
2021.08.16 00:00:00,109.625,109.625,109.326,109.378,3368,5,1
2021.08.16 04:00:00,109.379,109.449,109.295,109.410,3132,5,1
2021.08.16 08:00:00,109.410,109.449,109.255,109.383,3785,5,1
2021.08.16 12:00:00,109.382,109.436,109.111,109.264,7152,5,1
2021.08.16 16:00:00,109.266,109.275,109.197,109.232,1060,5,1
2021.08.16 20:00:00,109.221,109.326,109.208,109.298,1874,6,1
2021.08.17 00:00:00,109.299,109.338,109.200,109.300,2570,5,2
2021.08.17 04:00:00,109.302,109.367,109.114,109.326,3500,5,2
2021.08.17 08:00:00,109.323,109.427,109.205,109.294,3880,5,2
2021.08.17 12:00:00,109.291,109.651,109.171,109.603,8519,5,2
2021.08.17 16:00:00,109.603,109.605,109.505,109.581,1797,5,2
2021.08.17 20:00:00,109.558,109.613,109.509,109.537,1683,6,2
2021.08.18 00:00:00,109.537,109.644,109.477,109.638,2700,5,3
2021.08.18 04:00:00,109.639,109.681,109.534,109.612,2637,5,3
2021.08.18 08:00:00,109.612,109.817,109.579,109.741,3259,5,3
2021.08.18 12:00:00,109.743,109.942,109.714,109.919,4974,5,3
2021.08.18 16:00:00,109.917,110.064,109.766,109.769,5600,5,3
2021.08.18 20:00:00,109.770,109.845,109.727,109.840,1982,5,3
2021.08.19 00:00:00,109.839,110.226,109.835,110.169,3712,5,4
2021.08.19 04:00:00,110.170,110.196,109.742,109.790,5991,5,4
2021.08.19 08:00:00,109.788,109.790,109.481,109.569,6869,5,4
2021.08.19 12:00:00,109.571,109.835,109.512,109.747,8043,5,4
2021.08.19 16:00:00,109.747,109.830,109.747,109.782,1830,5,4
2021.08.19 20:00:00,109.772,109.782,109.708,109.767,1820,6,4
2021.08.20 00:00:00,109.767,109.882,109.630,109.750,3379,5,5
2021.08.20 04:00:00,109.751,109.763,109.567,109.613,4183,5,5
2021.08.20 08:00:00,109.613,109.747,109.585,109.694,3759,5,5
2021.08.20 12:00:00,109.693,109.876,109.651,109.765,5432,5,5
2021.08.20 16:00:00,109.766,109.846,109.747,109.779,1274,5,5
2021.08.20 20:00:00,109.755,109.792,109.738,109.765,182,26,5
2021.08.22 20:00:00,109.721,109.879,109.705,109.838,1175,6,0
2021.08.23 00:00:00,109.838,109.931,109.806,109.864,2710,5,1
2021.08.23 04:00:00,109.865,109.987,109.835,109.898,2980,5,1
2021.08.23 08:00:00,109.900,110.145,109.894,110.130,2846,5,1
2021.08.23 12:00:00,110.128,110.137,109.719,109.779,6400,5,1
2021.08.23 16:00:00,109.781,109.806,109.651,109.667,920,5,1
2021.08.23 20:00:00,109.657,109.704,109.634,109.674,1520,6,1
2021.08.24 00:00:00,109.676,109.773,109.639,109.758,1957,5,2
2021.08.24 04:00:00,109.758,109.877,109.726,109.769,2585,5,2
2021.08.24 08:00:00,109.767,109.794,109.645,109.698,2724,5,2
2021.08.24 12:00:00,109.697,109.748,109.410,109.684,6926,5,2
2021.08.24 16:00:00,109.684,109.736,109.638,109.649,1436,5,2
2021.08.24 20:00:00,109.631,109.730,109.606,109.729,2070,6,2
2021.08.25 00:00:00,109.729,109.865,109.721,109.773,2126,5,3
2021.08.25 04:00:00,109.774,109.823,109.683,109.746,2310,5,3
2021.08.25 08:00:00,109.747,109.937,109.729,109.885,3087,5,3
2021.08.25 12:00:00,109.884,110.101,109.867,110.035,6028,5,3
2021.08.25 16:00:00,110.036,110.122,109.964,109.986,1769,5,3
2021.08.25 20:00:00,109.954,110.037,109.948,109.974,857,6,3
2021.08.26 00:00:00,109.976,110.110,109.925,109.933,1996,5,4
2021.08.26 04:00:00,109.934,110.222,109.931,110.159,2757,5,4
2021.08.26 08:00:00,110.161,110.223,110.019,110.114,2894,5,4
2021.08.26 12:00:00,110.111,110.226,109.935,110.078,8919,5,4
2021.08.26 16:00:00,110.080,110.161,109.999,110.019,1990,5,4
2021.08.26 20:00:00,109.999,110.074,109.993,110.047,768,6,4
2021.08.27 00:00:00,110.048,110.082,109.954,109.975,2208,5,5
2021.08.27 04:00:00,109.975,110.118,109.884,110.102,2253,5,5
2021.08.27 08:00:00,110.102,110.188,110.072,110.143,2034,5,5
2021.08.27 12:00:00,110.141,110.267,109.834,109.838,12257,5,5
2021.08.27 16:00:00,109.838,109.866,109.776,109.817,1713,5,5
2021.08.27 20:00:00,109.806,109.844,109.787,109.827,156,26,5
2021.08.29 20:00:00,109.843,109.872,109.740,109.861,519,6,0
2021.08.30 00:00:00,109.861,109.876,109.701,109.761,2198,5,1
2021.08.30 04:00:00,109.762,109.844,109.727,109.802,1343,5,1
2021.08.30 08:00:00,109.803,109.888,109.800,109.871,1254,5,1
2021.08.30 12:00:00,109.870,109.958,109.838,109.902,3430,5,1
2021.08.30 16:00:00,109.903,109.926,109.866,109.882,692,5,1
2021.08.30 20:00:00,109.872,109.980,109.861,109.942,716,6,1
2021.08.31 00:00:00,109.944,109.960,109.832,109.864,2109,5,2
2021.08.31 04:00:00,109.863,109.906,109.776,109.812,2394,5,2
2021.08.31 08:00:00,109.810,109.953,109.810,109.850,2928,5,2
2021.08.31 12:00:00,109.850,110.078,109.584,110.051,8139,5,2
2021.08.31 16:00:00,110.048,110.062,109.931,110.009,1971,5,2
2021.08.31 20:00:00,109.999,110.063,109.963,110.054,630,6,2
2021.09.01 00:00:00,110.055,110.234,110.051,110.177,2824,5,3
2021.09.01 04:00:00,110.176,110.416,110.165,110.396,2709,5,3
2021.09.01 08:00:00,110.397,110.397,110.269,110.368,2430,5,3
2021.09.01 12:00:00,110.366,110.388,109.877,110.027,8172,5,3
2021.09.01 16:00:00,110.026,110.051,109.924,110.010,1395,5,3
2021.09.01 20:00:00,109.990,110.100,109.977,110.092,997,6,3
2021.09.02 00:00:00,110.092,110.119,109.914,110.007,2298,5,4
2021.09.02 04:00:00,110.005,110.073,109.943,110.006,1806,5,4
2021.09.02 08:00:00,110.005,110.041,109.949,109.993,1856,5,4
2021.09.02 12:00:00,109.994,110.089,109.949,110.011,3660,5,4
2021.09.02 16:00:00,110.012,110.023,109.926,109.932,841,5,4
2021.09.02 20:00:00,109.921,109.962,109.888,109.945,573,6,4
2021.09.03 00:00:00,109.946,110.071,109.792,110.012,3821,5,5
2021.09.03 04:00:00,110.011,110.050,109.926,110.028,2317,5,5
2021.09.03 08:00:00,110.029,110.032,109.901,109.945,1904,5,5
2021.09.03 12:00:00,109.948,109.967,109.590,109.645,12390,5,5
2021.09.03 16:00:00,109.644,109.689,109.595,109.687,1040,5,5
2021.09.03 20:00:00,109.667,109.730,109.667,109.680,135,26,5
2021.09.05 20:00:00,109.716,109.780,109.656,109.780,614,6,0
2021.09.06 00:00:00,109.780,109.835,109.745,109.825,1775,5,1
2021.09.06 04:00:00,109.825,109.944,109.774,109.896,1809,5,1
2021.09.06 08:00:00,109.893,109.931,109.843,109.850,1574,5,1
2021.09.06 12:00:00,109.848,109.872,109.822,109.845,1327,5,1
2021.09.06 16:00:00,109.845,109.859,109.833,109.841,351,5,1
2021.09.06 20:00:00,109.806,109.860,109.802,109.821,1121,6,1
2021.09.07 00:00:00,109.821,109.840,109.682,109.797,2459,5,2
2021.09.07 04:00:00,109.799,109.960,109.774,109.901,2833,5,2
2021.09.07 08:00:00,109.900,110.046,109.895,110.024,3240,5,2
2021.09.07 12:00:00,110.024,110.251,110.020,110.171,4438,5,2
2021.09.07 16:00:00,110.169,110.316,110.146,110.284,1307,5,2
2021.09.07 20:00:00,110.266,110.320,110.232,110.293,817,6,2
2021.09.08 00:00:00,110.294,110.331,110.254,110.288,1650,5,3
2021.09.08 04:00:00,110.290,110.444,110.171,110.242,3129,5,3
2021.09.08 08:00:00,110.240,110.314,110.140,110.294,3312,5,3
2021.09.08 12:00:00,110.293,110.391,110.146,110.320,5066,5,3
2021.09.08 16:00:00,110.321,110.340,110.170,110.255,1600,5,3
2021.09.08 20:00:00,110.234,110.269,110.203,110.219,578,6,3
2021.09.09 00:00:00,110.220,110.270,110.096,110.193,2190,5,4
2021.09.09 04:00:00,110.191,110.201,109.893,109.948,2547,5,4
2021.09.09 08:00:00,109.948,109.953,109.847,109.858,3106,5,4
2021.09.09 12:00:00,109.858,109.957,109.749,109.761,5810,5,4
2021.09.09 16:00:00,109.762,109.781,109.619,109.692,1938,5,4
2021.09.09 20:00:00,109.682,109.804,109.674,109.771,921,6,4
2021.09.10 00:00:00,109.770,109.870,109.695,109.867,2566,5,5
2021.09.10 04:00:00,109.866,109.989,109.844,109.944,2230,5,5
2021.09.10 08:00:00,109.945,109.974,109.854,109.867,2233,5,5
2021.09.10 12:00:00,109.867,109.950,109.780,109.930,4638,5,5
2021.09.10 16:00:00,109.931,109.943,109.856,109.857,1054,5,5
2021.09.10 20:00:00,109.848,109.905,109.831,109.894,184,26,5
2021.09.12 20:00:00,109.871,109.925,109.811,109.916,782,6,0
2021.09.13 00:00:00,109.916,109.975,109.890,109.951,1961,5,1
2021.09.13 04:00:00,109.949,110.156,109.915,110.080,2584,5,1
2021.09.13 08:00:00,110.080,110.137,110.072,110.095,1788,5,1
2021.09.13 12:00:00,110.093,110.100,109.897,109.950,3969,5,1
2021.09.13 16:00:00,109.948,110.031,109.939,109.997,1150,5,1
2021.09.13 20:00:00,110.000,110.027,109.945,109.991,476,6,1
2021.09.14 00:00:00,109.993,110.107,109.961,110.059,2001,5,2
2021.09.14 04:00:00,110.059,110.092,109.952,110.002,2048,5,2
2021.09.14 08:00:00,110.004,110.159,109.991,110.112,2078,5,2
2021.09.14 12:00:00,110.110,110.140,109.593,109.660,7532,5,2
2021.09.14 16:00:00,109.660,109.698,109.526,109.627,1620,5,2
2021.09.14 20:00:00,109.628,109.731,109.625,109.713,766,5,2
2021.09.15 00:00:00,109.713,109.740,109.544,109.611,2466,5,3
2021.09.15 04:00:00,109.612,109.639,109.420,109.436,2753,5,3
2021.09.15 08:00:00,109.436,109.461,109.219,109.235,2974,5,3
2021.09.15 12:00:00,109.235,109.427,109.110,109.400,6564,5,3
2021.09.15 16:00:00,109.400,109.450,109.348,109.348,1052,5,3
2021.09.15 20:00:00,109.349,109.381,109.312,109.381,646,6,3
2021.09.16 00:00:00,109.383,109.460,109.221,109.289,2453,5,4
2021.09.16 04:00:00,109.290,109.371,109.211,109.352,2771,5,4
2021.09.16 08:00:00,109.350,109.431,109.312,109.397,2513,5,4
2021.09.16 12:00:00,109.395,109.825,109.364,109.668,6270,5,4
2021.09.16 16:00:00,109.667,109.734,109.661,109.693,1057,5,4
2021.09.16 20:00:00,109.695,109.738,109.671,109.694,680,6,4
2021.09.17 00:00:00,109.696,109.915,109.666,109.841,2185,5,5
2021.09.17 04:00:00,109.840,109.949,109.810,109.944,2321,5,5
2021.09.17 08:00:00,109.942,109.999,109.905,109.987,2317,5,5
2021.09.17 12:00:00,109.986,110.077,109.870,109.944,5394,5,5
2021.09.17 16:00:00,109.943,109.999,109.909,109.932,1070,5,5
2021.09.17 20:00:00,109.935,109.972,109.904,109.967,168,26,5
2021.09.19 20:00:00,109.942,109.990,109.872,109.977,548,6,0
2021.09.20 00:00:00,109.977,110.034,109.855,109.929,1390,5,1
2021.09.20 04:00:00,109.928,109.934,109.724,109.760,3085,5,1
2021.09.20 08:00:00,109.762,109.770,109.489,109.522,4582,5,1
2021.09.20 12:00:00,109.521,109.645,109.429,109.471,6816,5,1
2021.09.20 16:00:00,109.468,109.468,109.320,109.345,2406,5,1
2021.09.20 20:00:00,109.354,109.452,109.339,109.432,1162,6,1
2021.09.21 00:00:00,109.430,109.630,109.396,109.623,2939,5,2
2021.09.21 04:00:00,109.625,109.703,109.497,109.634,3353,5,2
2021.09.21 08:00:00,109.635,109.683,109.359,109.392,2744,5,2
2021.09.21 12:00:00,109.391,109.468,109.184,109.330,7418,5,2
2021.09.21 16:00:00,109.330,109.350,109.178,109.178,2134,5,2
2021.09.21 20:00:00,109.185,109.244,109.133,109.151,959,6,2
2021.09.22 00:00:00,109.153,109.483,109.119,109.473,5584,5,3
2021.09.22 04:00:00,109.472,109.602,109.408,109.440,3726,5,3
2021.09.22 08:00:00,109.441,109.554,109.441,109.529,2397,5,3
2021.09.22 12:00:00,109.528,109.642,109.493,109.601,4197,5,3
2021.09.22 16:00:00,109.601,109.897,109.515,109.748,12685,5,3
2021.09.22 20:00:00,109.746,109.833,109.728,109.822,764,6,3
2021.09.23 00:00:00,109.821,109.921,109.796,109.813,1331,5,4
2021.09.23 04:00:00,109.814,109.986,109.796,109.948,2300,5,4
2021.09.23 08:00:00,109.949,110.044,109.756,110.028,4701,5,4
2021.09.23 12:00:00,110.030,110.198,109.931,110.173,5692,5,4
2021.09.23 16:00:00,110.173,110.287,110.134,110.254,1253,5,4
2021.09.23 20:00:00,110.256,110.339,110.231,110.325,737,6,4
2021.09.24 00:00:00,110.324,110.444,110.310,110.418,2829,5,5
2021.09.24 04:00:00,110.420,110.566,110.387,110.467,3196,5,5
2021.09.24 08:00:00,110.468,110.558,110.311,110.533,3534,5,5
2021.09.24 12:00:00,110.534,110.740,110.472,110.707,4558,5,5
2021.09.24 16:00:00,110.710,110.789,110.668,110.728,1179,5,5
2021.09.24 20:00:00,110.728,110.763,110.713,110.723,186,26,5
2021.09.26 20:00:00,110.688,110.794,110.665,110.765,565,5,0
2021.09.27 00:00:00,110.764,110.802,110.533,110.573,3059,5,1
2021.09.27 04:00:00,110.571,110.776,110.545,110.775,2378,5,1
2021.09.27 08:00:00,110.777,111.062,110.717,111.029,3606,5,1
2021.09.27 12:00:00,111.027,111.027,110.778,110.965,7027,5,1
2021.09.27 16:00:00,110.963,111.031,110.920,110.987,1476,5,1
2021.09.27 20:00:00,110.989,111.006,110.945,110.962,565,6,1
2021.09.28 00:00:00,110.961,111.237,110.932,111.222,2759,5,2
2021.09.28 04:00:00,111.221,111.421,111.119,111.245,4539,5,2
2021.09.28 08:00:00,111.246,111.463,111.162,111.439,5169,5,2
2021.09.28 12:00:00,111.441,111.637,111.231,111.330,10549,5,2
2021.09.28 16:00:00,111.332,111.616,111.318,111.445,2890,5,2
2021.09.28 20:00:00,111.449,111.579,111.433,111.527,786,6,2
