time,open,high,low,close,volume,spread,day_of_week
2025.02.06 00:00:00,152.649,152.894,151.147,151.165,97631,6,4
2025.02.07 00:00:00,151.169,152.423,150.928,151.405,120836,6,5
2025.02.09 00:00:00,151.206,151.878,151.130,151.867,4064,6,0
2025.02.10 00:00:00,151.874,152.536,151.566,151.784,72757,6,1
2025.02.11 00:00:00,151.789,152.758,151.647,152.758,66019,6,2
2025.02.12 00:00:00,152.767,154.802,152.725,154.233,91069,6,3
2025.02.13 00:00:00,154.233,154.667,152.694,152.986,93770,6,4
2025.02.14 00:00:00,152.988,153.100,152.019,152.299,80988,6,5
2025.02.16 00:00:00,152.185,152.383,151.961,152.007,2426,6,0
2025.02.17 00:00:00,152.006,152.115,151.227,151.436,58892,6,1
2025.02.18 00:00:00,151.436,152.220,151.415,151.921,63855,6,2
2025.02.19 00:00:00,151.921,152.310,151.119,151.223,72556,6,3
2025.02.20 00:00:00,151.222,151.235,149.282,149.478,94102,6,4
2025.02.21 00:00:00,149.480,150.736,148.920,149.284,95984,6,5
2025.02.23 00:00:00,149.162,149.397,149.087,149.397,3196,6,0
2025.02.24 00:00:00,149.403,149.908,148.843,149.908,95158,6,1
2025.02.25 00:00:00,149.911,150.298,148.558,149.049,107838,6,2
2025.02.26 00:00:00,149.049,149.887,148.615,148.872,104702,6,3
2025.02.27 00:00:00,148.879,150.163,148.782,150.083,116715,6,4
2025.02.28 00:00:00,150.088,150.984,149.097,150.619,130551,6,5
2025.03.02 00:00:00,150.673,151.013,150.590,150.804,3549,6,0
2025.03.03 00:00:00,150.808,151.302,149.095,149.301,137558,6,1
2025.03.04 00:00:00,149.305,149.964,148.091,149.823,193311,6,2
2025.03.05 00:00:00,149.826,150.182,148.393,148.884,170584,6,3
2025.03.06 00:00:00,148.882,149.334,147.309,148.142,170962,6,4
2025.03.07 00:00:00,148.148,148.202,146.936,148.043,178068,6,5
2025.03.09 00:00:00,147.902,147.936,147.384,147.590,9057,6,0
2025.03.10 00:00:00,147.586,147.791,146.627,147.078,143670,6,1
2025.03.11 00:00:00,147.079,148.118,146.539,148.047,178084,6,2
2025.03.12 00:00:00,148.045,149.194,147.844,148.291,121208,6,3
2025.03.13 00:00:00,148.293,148.370,147.411,147.937,112158,6,4
2025.03.14 00:00:00,147.939,149.021,147.848,148.633,90589,6,5
2025.03.16 00:00:00,148.738,148.801,148.460,148.603,5600,6,0
2025.03.17 00:00:00,148.606,149.397,148.246,149.397,97873,6,1
2025.03.18 00:00:00,149.394,149.933,149.095,149.441,80233,6,2
2025.03.19 00:00:00,149.439,150.146,148.452,148.456,97506,6,3
2025.03.20 00:00:00,148.460,148.960,148.171,148.620,82043,6,4
2025.03.21 00:00:00,148.622,149.663,148.589,149.301,77570,6,5
2025.03.23 00:00:00,149.333,149.690,149.315,149.662,5031,6,0
2025.03.24 00:00:00,149.662,150.860,149.452,150.776,70365,6,1
2025.03.25 00:00:00,150.779,150.941,149.544,149.939,65556,6,2
2025.03.26 00:00:00,149.941,150.744,149.837,150.471,75833,6,3
2025.03.27 00:00:00,150.468,151.155,150.057,150.847,78394,6,4
2025.03.28 00:00:00,150.850,151.210,149.677,149.824,82517,6,5
