Date,Close,High,Low,Open,Volume
2005-01-03,81.17459106445312,82.15975170975713,80.90468283947654,82.02479502323324,55748000
2005-01-04,80.18267822265625,81.33653082080941,79.91951912911628,81.2825481482702,69167600
2005-01-05,79.6293716430664,80.46608250607213,79.62262252173174,80.12194939100132,65667300
2005-01-06,80.03426361083984,80.3986390884641,79.79809574980743,79.91955424234885,47814700
2005-01-07,79.9195556640625,80.45262321591755,79.71037399936408,80.27718202399825,55847700
2005-01-10,80.29740142822266,80.60779412689926,79.85205202485716,79.85205202485716,56563300
2005-01-11,79.74411010742188,80.12197867111345,79.61590249556663,80.05450287732182,63099700
2005-01-12,80.00724029541016,80.18942538739266,79.29873184732783,79.89253097275186,72720500
2005-01-13,79.3662338256836,80.1152269045022,79.2852597921642,80.0544950923445,55537500
2005-01-14,79.78459930419922,79.98028272149645,79.46071341548705,79.6024141353078,42032500
2005-01-18,80.61454772949219,80.71576397661622,79.58889730914132,79.65637823927212,57391700
2005-01-19,79.77106475830078,80.64825997021113,79.76431563760443,80.58753332815603,54378900
2005-01-20,79.2852554321289,79.75759106483608,79.14355474231675,79.54841459150467,72049300
2005-01-21,78.79942321777344,79.62264117907922,78.71170521215339,79.48094048627497,63160400
2005-01-24,78.64422607421875,79.17728835620045,78.52276760726886,79.00859632699627,58441900
2005-01-25,78.86687469482422,79.26499045501232,78.75891450180308,78.88712205733208,68245000
2005-01-26,79.10306549072266,79.35272638936665,78.9748579061831,79.16379214777488,57195100
2005-01-27,79.23799133300781,79.45391684590189,78.93434785014969,79.07604848535483,55878800
2005-01-28,79.23799133300781,79.31896533086946,78.68468188446235,79.27847575790348,60738900
2005-01-31,79.73060607910156,79.79133274076821,79.4269573265512,79.58890023906797,52532700
2005-02-01,80.23670959472656,80.35141898244183,79.69014371265395,79.7913599980803,49841200
2005-02-02,80.47956848144531,80.69549401241282,80.22990764293114,80.33786783437952,52468900
2005-02-03,80.27040100097656,80.40535769038885,80.00724189171171,80.33787677164705,48837100
2005-02-04,81.12735748291016,81.2623090213158,80.28389749769683,80.2973905923089,50024600
2005-02-07,81.01940155029297,81.32304512103258,80.94517665112164,81.14086000820318,45412000
2005-02-08,81.11388397216797,81.41078362487171,81.01941683686637,81.08689262664284,39263500
2005-02-09,80.50657653808594,81.30280306417353,80.46609210139275,81.25556950534087,55279400
2005-02-10,80.79672241210938,80.98565663668083,80.47283664086446,80.74274488228289,45858600
2005-02-11,81.49175262451172,81.67394292003668,80.60780793666723,80.76975086196613,53133000
2005-02-14,81.4310073852539,81.55246583854402,81.29605583629672,81.43775650712324,32432100
2005-02-15,81.73465728759766,81.93708977481516,81.43101370484341,81.51198772934481,43852700
2005-02-16,81.78862762451172,81.95731962237139,81.4242522913663,81.5996934106003,55523000
2005-02-17,81.12735748291016,81.86960124028364,81.1206083615685,81.80212547108081,58124000
2005-02-18,81.23531341552734,81.2960452082686,80.9046785601568,81.13409719300589,47723300
2005-02-22,80.02752685546875,81.2893455481102,80.01403375335573,80.9047277869632,80697600
2005-02-23,80.60107421875,80.68204827091262,80.04102042253157,80.25019695552615,68292600
2005-02-24,81.13410949707031,81.18809217701107,80.28390545432609,80.45934144202597,68563600
2005-02-25,81.93706512451172,82.09900797672293,81.09360526164228,81.15433190069506,60899900
2005-02-28,81.39730072021484,81.8493994078836,80.99918988184501,81.74818313010482,69381300
2005-03-01,81.8021469116211,81.99782514917567,81.4984981485145,81.52548949288438,47294400
2005-03-02,81.76163482666016,82.27445993245341,81.41075774253076,81.48498263210891,64226500
2005-03-03,81.7953872680664,82.25422976719317,81.44450498446082,82.09228686987545,61230800
2005-03-04,82.81427001953125,82.88174578267713,82.17998652020437,82.35542762284024,56168500
2005-03-07,82.85479736328125,83.16519015297995,82.59163814705684,82.76707934056424,43442400
2005-03-08,82.54438018798828,82.99647356455061,82.39593038718945,82.77379886335238,44362000
2005-03-09,81.626708984375,82.51740279161322,81.61995986099674,82.30147717616373,73263600
2005-03-10,81.80887603759766,81.98431717012134,81.24207335292799,81.78188469812697,65149000
2005-03-11,81.23531341552734,82.13275602817548,81.08011966932258,81.85609869648823,57976500
2005-03-14,81.7414321899414,81.75493043898477,81.16113103484359,81.38380581139654,36336400
2005-03-15,81.06661224365234,81.95730563441055,81.02612781845845,81.93031430159117,62438500
2005-03-16,80.37834930419922,81.08010849608559,80.22989955136764,80.76971075030855,74874200
