Date,Close,High,Low,Open,Volume
2005-01-03,14.4873685836792,14.683192340002423,14.46053348555355,14.628797543811014,4275000
2005-01-04,14.041327476501465,14.458360997038264,14.041327476501465,14.45110877064504,4205700
2005-01-05,13.869440078735352,14.053660353475255,13.867263787964193,14.02682524404644,3006900
2005-01-06,13.860006332397461,13.933984005483484,13.789655394222825,13.914402375999702,2268000
2005-01-07,13.886845588684082,13.980406164278063,13.816494629450123,13.954295657127414,4920300
2005-01-10,13.904252052307129,14.042054323751795,13.899899471143168,13.96880122937425,2007000
2005-01-11,13.878143310546875,13.972429742484149,13.853484490896406,13.968803006058732,2440800
2005-01-12,14.048582077026367,14.049306677215224,13.865087661847214,13.968801355201732,3574800
2005-01-13,13.990554809570312,14.099346894562887,13.979677095091585,14.091368824930326,2884500
2005-01-14,14.240777015686035,14.240777015686035,13.925280939574352,14.142865127247077,4399200
2005-01-18,14.215391159057617,14.232796498181978,14.13198372815931,14.232796498181978,2329200
2005-01-19,14.019574165344238,14.28647610471552,14.019574165344238,14.28647610471552,2631600
2005-01-20,13.84550952911377,14.050037340182504,13.84550952911377,14.03408119034621,4074300
2005-01-21,14.034073829650879,14.124733497985797,13.979679024663753,14.106601066311901,3189600
2005-01-24,14.012317657470703,14.208141469912789,13.998537804488818,14.205965179434624,4424400
2005-01-25,14.139241218566895,14.222647428166196,14.092097387472327,14.106603085884696,2938500
2005-01-26,14.345943450927734,14.360449148787804,14.215394660221929,14.360449148787804,3998700
2005-01-27,14.359726905822754,14.37858394263103,14.310406777992105,14.351022987670989,2467800
2005-01-28,14.372780799865723,14.407593982157413,14.311858353364068,14.393088282032942,1911600
2005-01-31,14.562077522277832,14.632429728577161,14.502604279268775,14.505505170143843,3035700
2005-02-01,14.6868257522583,14.715835908411101,14.598342348207856,14.64911167774731,4391100
2005-02-02,14.733244895935059,14.733244895935059,14.650563267653416,14.688277345110237,2074500
2005-02-03,14.718010902404785,14.732516601711865,14.644759050681216,14.686824458155964,1639800
2005-02-04,14.947922706604004,14.969680632176644,14.766604585136188,14.805043254976523,2437200
2005-02-07,14.995068550109863,15.018278171110685,14.969683883089923,14.969683883089923,3883500
2005-02-08,15.024078369140625,15.045836297143374,14.971133994666095,15.024078369140625,3652200
2005-02-09,14.975488662719727,15.069773868384798,14.954455330295248,15.060345347818291,1933200
2005-02-10,15.048014640808105,15.048739241164313,14.905135153730962,14.9225417475113,1835100
2005-02-11,15.194515228271484,15.265592022756916,15.020448110020983,15.079921342969092,3395700
2005-02-14,15.303312301635742,15.33449875345643,15.25979519314884,15.303312301635742,2181600
2005-02-15,15.339573860168457,15.412101119479749,15.28880452964702,15.350452824563384,2188800
2005-02-16,15.292428016662598,15.344647781672782,15.251813058882702,15.339570600695943,2810700
2005-02-17,15.267045021057129,15.370758717236324,15.267045021057129,15.350451236132656,2733300
2005-02-18,15.454887390136719,15.475920711856435,15.339568910737693,15.346821136321768,2485800
2005-02-22,15.398321151733398,15.62243055567505,15.36858390491722,15.535397596132032,3030300
2005-02-23,15.469393730163574,15.55715126596108,15.441108181682528,15.55715126596108,3665700
2005-02-24,15.709465026855469,15.73557429265267,15.546278069315505,15.636937766841637,4342500
2005-02-25,15.998847007751465,16.032209741433128,15.786341197457242,15.847264883316793,3551400
2005-02-28,15.972014427185059,16.139552722273393,15.90383850366189,16.137376431356493,3399300
2005-03-01,16.016977310180664,16.028580871643456,15.937196600037357,15.994492297303196,2586600
2005-03-02,15.752979278564453,15.90311096538842,15.73847357903726,15.884253929508336,4113900
2005-03-03,15.79649829864502,15.883530016359675,15.702211862757965,15.883530016359675,3303000
2005-03-04,15.985067367553711,16.019154701869624,15.923417835674492,15.9538796790109,2894400
2005-03-07,16.090234756469727,16.130125125442053,16.023509274737428,16.030036902843605,6369300
2005-03-08,15.96766185760498,16.101114058560675,15.9647622114097,16.101114058560675,4140000
2005-03-09,15.876276969909668,16.05034288640249,15.84799141410679,15.992321329244097,9405900
2005-03-10,15.723962783813477,15.847260567328473,15.688425014255328,15.77473333821411,6785100
2005-03-11,15.635482788085938,15.84726398621212,15.61589990909305,15.737747273914444,7883100
2005-03-14,15.515815734863281,15.67682639644407,15.45561788683745,15.594144774814827,5286600
2005-03-15,15.129243850708008,15.491881381269415,15.11473815028273,15.491881381269415,10213200
2005-03-16,15.000870704650879,15.19306906447345,14.942123300252549,15.049463744825228,9432900
2005-03-17,15.274298667907715,15.292431105053398,14.99071601627215,15.000870380276558,5334300
2005-03-18,15.205395698547363,15.375836112177183,15.158978953956888,15.375836112177183,3633300
2005-03-21,14.985635757446289,15.213371831414092,14.944293713075725,15.211195541178599,7577100
2005-03-22,14.70858097076416,15.153174199949873,14.66578972217942,14.962427571693526,9414000
2005-03-23,14.522185325622559,14.736867408484951,14.505503337672032,14.512756808960917,9893700
2005-03-24,14.506230354309082,14.75935112437815,14.505504509114623,14.578031757756348,7579800
2005-03-28,14.606318473815918,14.715833946346455,14.525087308379826,14.715833946346455,4377600
2005-03-29,14.228447914123535,14.549019960296944,14.204513700674786,14.549019960296944,9969300
2005-03-30,14.55264663696289,14.614296165881996,14.331439407098948,14.432976804982454,7332300
2005-03-31,14.70858097076416,14.759350290950033,14.5134817616218,14.5134817616218,8780400
2005-04-01,14.795614242553711,15.137942965027795,14.759349377507556,14.759349377507556,16286400
2005-04-04,14.828254699707031,14.857264855709216,14.654913383889163,14.857264855709216,6831000
2005-04-05,14.824628829956055,14.94067319580153,14.808672682964138,14.831881058126148,6283800
2005-04-06,15.02770709991455,15.201048436719793,14.940674131335166,14.940674131335166,7750800
2005-04-07,15.179286003112793,15.19451754748139,15.049461800968327,15.092978898427502,7542900
2005-04-08,15.107481002807617,15.16042660972871,15.082097589509699,15.143745867558536,4489200
2005-04-11,14.962428092956543,15.063242136704405,14.8311534520499,15.051637328966443,4360500
2005-04-12,15.1510009765625,15.1510009765625,14.730341911592319,14.962429371054386,9810000
2005-04-13,14.84929084777832,15.071223999169867,14.849290847778322,15.071223999169867,8005500
2005-04-14,14.469242095947266,14.795615959088671,14.455460997424652,14.795615959088671,11493000
2005-04-15,14.164624214172363,14.491722632593012,14.142866291620658,14.396711626430946,10748700
2005-04-18,14.332162857055664,14.332162857055664,14.05365745660046,14.070338199015607,8464500
2005-04-19,14.572232246398926,14.57730942849864,14.414847071413867,14.414847071413867,10558800
2005-04-20,14.228447914123535,14.58528358051759,14.228447914123533,14.58528358051759,5861700
2005-04-21,14.638229370117188,14.64548159624453,14.361173166757537,14.382206490052873,8097300
2005-04-22,14.4764986038208,14.609948332267107,14.36045422493815,14.592542982703455,3726900
2005-04-25,14.750648498535156,14.765878797491867,14.538142688233002,14.56352734983918,5287500
2005-04-26,14.599784851074219,14.743388843209813,14.561344952188405,14.650554152993756,7710300
2005-04-27,14.467788696289062,14.561349259070308,14.374953978614824,14.498250535454027,5884200
2005-04-28,14.23715591430664,14.396716138050726,14.210320802745377,14.396716138050726,5853600
2005-04-29,14.525094985961914,14.554830999154882,14.252391193224737,14.396721165817599,8967600
2005-05-02,14.621551513671875,14.795618685100028,14.505507147725675,14.596166847527947,8076600
2005-05-03,14.607769012451172,14.670141898526758,14.553372953416314,14.614296639136755,4197600
2005-05-04,15.005948066711426,15.054541107468493,14.650562744857927,14.650562744857927,13998600
2005-05-05,15.085003852844238,15.184366231205397,14.89715681639735,15.049464820537713,8592300
2005-05-06,15.125614166259766,15.183635711634441,15.063965885231239,15.063965885231239,5188500
2005-05-09,15.139394760131836,15.182186009883747,15.013197301378472,15.013197301378472,2353500
2005-05-10,14.79924488067627,15.004498510553331,14.795619388924468,14.955179621554665,11310300
2005-05-11,14.868145942687988,14.884100844671483,14.682475206230645,14.868145942687987,4614300
