Date,Close,High,Low,Open,Volume
2005-01-03,43.88306427001953,43.93251479483808,43.59624971693869,43.60613831276912,1168000
2005-01-04,43.42314910888672,43.88799214852653,43.42314910888672,43.87315737455192,1935400
2005-01-05,43.65561294555664,43.78913358641743,43.48748031375895,43.51220370340464,1094100
2005-01-06,43.685245513916016,43.78415030721653,43.6259064107678,43.660522145214955,1057400
2005-01-07,43.784122467041016,43.94731244259829,43.690163916357186,43.8929157840792,738700
2005-01-10,43.8534049987793,43.87318596791445,43.749557740445276,43.833624029644135,379400
2005-01-11,44.11051940917969,44.15008131996714,43.88304408139902,43.96216790297393,844100
2005-01-12,44.169864654541016,44.22920752391867,43.91271976623455,43.94733549683026,722000
2005-01-13,44.59511947631836,44.59511947631836,44.372590449894226,44.38247903587397,1876700
2005-01-14,44.59019470214844,44.70393424607746,44.412169886417686,44.456677976766,1043800
2005-01-18,44.7385139465332,44.74840252929698,44.37257601902181,44.407191717937366,1251600
2005-01-19,44.86711883544922,44.92151173708121,44.63963977524254,44.90173455803183,655800
2005-01-20,44.95612716674805,45.01052006346085,44.6791976383013,44.71381335775334,1064200
2005-01-21,45.0056037902832,45.02538475186122,44.76328984057695,44.80285176373299,606300
2005-01-24,45.198429107666016,45.24787958762205,45.00062341501209,45.04512771512359,561400
2005-01-25,44.77317810058594,45.198459303419234,44.75834332397143,45.17867834365579,1942200
2005-01-26,44.85722732543945,44.96107449516053,44.81766542092737,44.926458771920174,709800
2005-01-27,44.77317810058594,44.85229816680741,44.674273301768714,44.76328573428806,463900
2005-01-28,45.22315979003906,45.29733740840914,45.08469691459113,45.109424044991286,1128000
2005-01-31,45.35175704956055,45.371538009334465,45.144062631182855,45.16384359095677,1313900
2005-02-01,45.27977752685547,45.418763300421496,45.19539384820156,45.388981716679716,948200
2005-02-02,45.38399887084961,45.398889656819115,45.21522779334934,45.26982986662207,760300
2005-02-03,45.359195709228516,45.38898107963054,45.20035428637126,45.20035428637126,505800
2005-02-04,45.989559173583984,46.13350967596269,45.89524586135228,45.90021071648944,3483900
